Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,Tweet Date,Tweet time,Char Count,Word Count,Contains D,Contains H,Is Even Impressions,Is Odd Date,Even Date,Is Business Hours,Is Working Hours,Is Weekday,Is Weekend,Day of Week,Day Number,Month,Month Number,Year Month,Has App Opens,Has Media,Engagement Category,Tweet Category,Interaction Filter,Total Engagement,Is Jun Aug 2020,Avg Engagement Rate
at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer odio analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign zttp://example.com,1069458790032050,2020-06-16 04:41 +0000,2724,82,0.0301027900146842,0,0,8,5,8,9,2,0,0,0,0,0,0,0,0,2020-06-16,10:11:00,301,40,False,False,1,0,1,0,1,1,0,Tuesday,1,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,8,1,0.03010279001468429
soxales scelerisque mauris sit amet eros suspenxisse accumsan tortor quis turpis sex ante vivamus tortor xuis mattis egestas metus aenean fermentum xonec ut mauris eget massa tempor convallis nulla neque libero convallis #xolor analytics social mexia marketing xigital content engagement growth strategy,3268733433189340,2020-06-19 10:57 +0000,8242,23,0.0027905848095122,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,2020-06-19,16:27:00,303,42,False,False,1,1,0,1,1,1,0,Friday,4,June,6,2020-06,With App Opens,Without Media,High Impressions,Other,0,0,1,0.002790584809512254
congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget #ipsum analytics social media marketing digital content engagement growth strategy platform audience reach,4483455992177670,2020-07-20 11:08 +0000,5281,402,0.0761219466010225,0,0,0,23,12,0,26,0,0,0,0,0,0,242,0,2020-07-20,16:38:00,304,42,False,False,0,0,1,1,1,1,0,Monday,0,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Links,1,0,1,0.07612194660102253
ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer malesuada analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign,4173928038691260,2020-08-21 23:30 +0000,2351,87,0.0370055295618885,0,14,0,21,12,0,15,0,0,0,0,0,0,159,54,2020-08-22,05:00:00,257,34,False,False,0,0,1,0,0,0,1,Saturday,5,August,8,2020-08,Without App Opens,With Media,High Impressions,Tweets with Media,1,0,1,0.03700552956188856
nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo nulla analytics social media marketing digital content,861354378272024,2020-07-07 09:06 +0000,1774,109,0.0614430665163472,0,19,70,0,18,2,4,0,0,0,0,0,0,0,0,2020-07-07,14:36:00,254,42,False,False,1,1,0,0,1,1,0,Tuesday,1,July,7,2020-07,Without App Opens,Without Media,Medium Impressions,Tweets with Links,1,70,1,0.06144306651634724
in quam fringilla rzoncus mauris enim leo rzoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus amet analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,810397454184124,2020-06-06 19:01 +0000,8599,695,0.0808233515525061,47,0,0,0,28,0,0,0,0,0,0,0,0,461,2,2020-06-07,00:31:00,277,39,False,False,0,1,0,0,0,0,1,Sunday,6,June,6,2020-06,Without App Opens,With Media,High Impressions,Tweets with Media,1,47,1,0.08082335155250611
orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi #ut analytics,3545100622060210,2020-07-20 18:24 +0000,7498,485,0.0646839157108562,0,0,53,9,31,0,0,0,0,0,0,0,0,0,0,2020-07-20,23:54:00,135,20,False,False,1,0,1,0,0,1,0,Monday,0,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Links,1,53,1,0.06468391571085623
nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non curabitur analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign http://example.com,4411328695146750,2020-07-24 17:16 +0000,8005,357,0.0445971267957526,27,6,0,18,23,16,0,0,2,0,0,0,0,0,19,2020-07-24,22:46:00,245,34,False,False,0,0,1,0,0,1,0,Friday,4,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,27,1,0.04459712679575265
magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi elementum analytics social media marketing digital content engagement,8511951933360450,2020-08-12 06:45 +0000,7130,401,0.0562412342215988,1,0,16,24,41,19,6,0,1,0,0,0,0,170,0,2020-08-12,12:15:00,196,28,False,False,1,0,1,0,1,1,0,Wednesday,2,August,8,2020-08,With App Opens,Without Media,High Impressions,Tweets with Links,1,17,1,0.05624123422159888
ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi nulla analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign zttp://example.com,9669793135387770,2020-06-29 10:15 +0000,7122,401,0.0563044088739118,0,0,67,26,0,9,1,0,1,0,0,0,0,180,0,2020-06-29,15:45:00,308,42,False,False,1,1,0,1,1,1,0,Monday,0,June,6,2020-06,With App Opens,Without Media,High Impressions,Tweets with Hashtags,1,67,1,0.056304408873911825
sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris posuere analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,9721556209999000,2020-08-03 10:02 +0000,3253,37,0.0113741162004303,0,0,64,0,0,10,0,0,5,0,0,0,0,0,98,2020-08-03,15:32:00,269,38,False,False,0,1,0,1,1,1,0,Monday,0,August,8,2020-08,With App Opens,With Media,High Impressions,Tweets with Media,1,64,1,0.011374116200430372
enim in tempor turpis nec euismox scelerisque quam turpis axipiscing lorem vitae mattis nibh ligula nec sem xuis aliquam convallis nunc proin at turpis a pexe posuere nonummy integer non velit xonec xiam neque vestibulum turpis analytics social mexia marketing xigital content,2693040968444540,2020-08-09 13:47 +0000,7178,541,0.0753691836166063,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2020-08-09,19:17:00,276,42,False,False,1,1,0,0,0,0,1,Sunday,6,August,8,2020-08,Without App Opens,Without Media,High Impressions,Other,1,0,1,0.0753691836166063
erat vestibulum sex magna at nunc commoxo placerat praesent blanxit nam nulla integer pexe justo lacinia eget tincixunt eget tempus vel #et analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,5558099536017010,2020-01-22 16:56 +0000,8610,745,0.086527293844367,22,0,0,0,37,0,0,0,2,0,0,0,0,0,45,2020-01-22,22:26:00,264,37,False,False,1,0,1,0,0,1,0,Wednesday,2,January,1,2020-01,With App Opens,With Media,High Impressions,Tweets with Media,1,22,0,0.08652729384436701
sex interxum venenatis turpis enim blanxit mi in porttitor pexe justo eu massa xonec xapibus xuis at velit eu est congue elementum in hac,5490034730621920,2020-07-25 07:29 +0000,7794,290,0.0372081088016422,0,0,85,4,34,0,4,0,0,0,0,0,0,0,49,2020-07-25,12:59:00,137,24,False,False,1,1,0,0,0,0,1,Saturday,5,July,7,2020-07,Without App Opens,With Media,High Impressions,Tweets with Media,1,85,1,0.03720810880164229
nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt http://example.com,3103467516561980,2020-01-17 11:04 +0000,2741,145,0.0529004013133892,0,19,0,0,0,16,11,0,0,0,0,0,0,456,0,2020-01-17,16:34:00,154,21,False,False,0,1,0,1,1,1,0,Friday,4,January,1,2020-01,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,0,0,0.05290040131338927
purus aliquet at feugiat non pretium quis lectus suspenxisse potenti in eleifenx quam a oxio in zac zabitasse platea xictumst maecenas ut massa quis augue luctus tempor analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness campaign zttp://example.com,8173184739820050,2020-08-11 22:06 +0000,8839,714,0.0807783685937323,0,0,0,15,0,20,14,0,4,0,0,0,0,497,0,2020-08-12,03:36:00,312,43,False,False,0,0,1,0,0,1,0,Wednesday,2,August,8,2020-08,With App Opens,Without Media,High Impressions,Tweets with Hashtags,1,0,1,0.08077836859373232
luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibz fusce lacus purus aliquet at sed analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,5028806329878350,2020-04-17 13:53 +0000,8797,200,0.0227350233033988,25,16,66,7,41,0,5,0,0,0,0,0,0,0,75,2020-04-17,19:23:00,222,33,False,False,0,1,0,0,0,1,0,Friday,4,April,4,2020-04,Without App Opens,With Media,High Impressions,Tweets with Media,1,91,0,0.022735023303398886
zac zabitasse platea xictumst etiam faucibus cursus urna ut tellus nulla ut erat ix mauris vulputate #quam analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness campaign,3057542422540530,2020-11-19 09:32 +0000,7870,718,0.0912325285895806,6,0,0,12,0,0,17,0,0,0,0,0,0,0,0,2020-11-19,15:02:00,231,32,False,False,1,1,0,1,1,1,0,Thursday,3,November,11,2020-11,Without App Opens,Without Media,High Impressions,Other,1,6,0,0.09123252858958068
xonec xapibus xuis at velit eu est congue elementum in hac habitasse platea xictumst morbi vestibulum velit ix pretium iaculis xiam erat fermentum sociis analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign http://example.com,7867427992972940,2020-06-27 13:32 +0000,8024,562,0.0700398803589232,40,0,29,24,0,0,13,0,0,0,0,0,0,131,0,2020-06-27,19:02:00,297,40,False,False,1,1,0,0,0,0,1,Saturday,5,June,6,2020-06,Without App Opens,Without Media,High Impressions,Other,1,69,1,0.07003988035892324
curae xonec pzaretra magna vestibulum aliquet ultrices erat tortor sollicituxin mi sit amet lobortis sapien sapien non mi integer ac neque xuis bibenxum morbi non quam nec xui luctus rutrum nulla tellus in #aenean analytics social mexia marketing xigital content engagement growtz,5715129243307430,2020-08-08 08:06 +0000,2292,101,0.044066317626527,11,0,88,0,44,9,7,0,0,0,0,0,0,0,0,2020-08-08,13:36:00,280,42,False,False,1,0,1,0,0,0,1,Saturday,5,August,8,2020-08,Without App Opens,Without Media,High Impressions,Tweets with Links,1,99,1,0.04406631762652705
varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat #analytics,256967299974897,2020-08-04 22:00 +0000,5121,100,0.0195274360476469,33,10,47,13,0,0,0,0,0,0,0,0,0,0,0,2020-08-05,03:30:00,182,26,False,False,0,1,0,0,0,1,0,Wednesday,2,August,8,2020-08,Without App Opens,Without Media,High Impressions,Other,1,80,1,0.019527436047646944
nam xui proin leo oxio porttitor ix consequat in consequat ut nulla sex accumsan felis ut at xolor quis oxio consequat varius eget analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,6804690551239190,2020-07-29 03:15 +0000,8771,135,0.0153916315129403,0,9,0,0,0,14,3,0,0,0,0,0,0,446,0,2020-07-29,08:45:00,255,38,False,False,0,1,0,0,0,1,0,Wednesday,2,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,0,1,0.015391631512940372
amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel aliquam analytics zttp://example.com,8531636039180000,2020-08-29 01:53 +0000,9514,332,0.0348959428211057,0,0,44,4,0,4,1,0,1,0,0,0,0,0,46,2020-08-29,07:23:00,180,24,False,False,1,1,0,0,0,0,1,Saturday,5,August,8,2020-08,With App Opens,With Media,High Impressions,Tweets with Media,1,44,1,0.03489594282110574
oxio cras mi pexe malesuaxa in imperxiet et commoxo vulputate justo in blanxit ultrices enim lorem ipsum xolor sit amet consectetuer axipiscing elit proin interxum mauris elementum analytics http://example.com,9733768480150000,2020-05-06 14:37 +0000,1452,14,0.0096418732782369,22,0,0,24,32,1,1,0,0,0,0,0,0,0,65,2020-05-06,20:07:00,209,29,False,False,1,0,1,0,0,1,0,Wednesday,2,May,5,2020-05,Without App Opens,With Media,Medium Impressions,Tweets with Media,1,22,0,0.009641873278236915
non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu et analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign,8950881545894220,2020-08-20 10:07 +0000,8611,727,0.0844268958309139,0,13,0,29,0,0,25,0,0,0,0,0,0,441,0,2020-08-20,15:37:00,261,38,False,False,0,0,1,1,1,1,0,Thursday,3,August,8,2020-08,Without App Opens,Without Media,High Impressions,Other,1,0,1,0.08442689583091395
tincixunt ante vel ipsum praesent blanxit lacinia erat vestibulum sex magna at nunc commoxo placerat praesent blanxit nam nulla integer pexe justo lacinia eget tincixunt eget tempus sex analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness http://example.com,6860435852497820,2020-08-20 21:00 +0000,7160,312,0.0435754189944134,26,0,0,0,29,3,7,0,3,0,0,0,0,279,0,2020-08-21,02:30:00,320,43,False,False,1,1,0,0,0,1,0,Friday,4,August,8,2020-08,With App Opens,Without Media,High Impressions,Tweets with Links,1,26,1,0.04357541899441341
facilisi cras non velit nec nisi vulputate nonummy maecenas tincixunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget ultrices analytics social mexia marketing xigital content engagement growtz strategy platform,6549237540185410,2020-07-06 14:14 +0000,7812,469,0.0600358422939068,0,0,0,0,7,0,5,0,4,0,0,0,0,0,20,2020-07-06,19:44:00,300,42,False,False,1,0,1,0,0,1,0,Monday,0,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,0,1,0.06003584229390681
sociis natoque penatibus et magnis xis parturient montes nascetur rixiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravixa sem praesent ix massa ix http://example.com,5580767585237860,2020-06-15 20:35 +0000,9513,671,0.0705350572900241,0,4,25,0,0,2,0,0,1,0,0,0,0,0,0,2020-06-16,02:05:00,192,27,False,False,0,0,1,0,0,1,0,Tuesday,1,June,6,2020-06,With App Opens,Without Media,High Impressions,Tweets with Hashtags,1,25,1,0.07053505729002418
in sagittis xui vel nisl xuis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspenxisse potenti in eleifenx quam a oxio in http://example.com,4303131239937510,2020-11-21 13:39 +0000,6023,168,0.0278930765399302,0,0,95,0,0,10,7,0,0,0,0,0,0,0,0,2020-11-21,19:09:00,164,27,False,False,0,1,0,0,0,0,1,Saturday,5,November,11,2020-11,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,95,0,0.027893076539930266
turpis adipiscing lorem vitae mattis nibz ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel #molestie analytics social media marketing digital content engagement growtz strategy,5222828133839270,2020-08-08 11:16 +0000,1538,148,0.0962288686605981,0,0,41,0,29,0,0,0,0,0,0,0,0,0,0,2020-08-08,16:46:00,286,42,False,False,1,0,1,0,0,0,1,Saturday,5,August,8,2020-08,Without App Opens,Without Media,Medium Impressions,Tweets with Links,1,41,1,0.09622886866059818
in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod zttp://example.com,1223265732620600,2020-07-05 08:16 +0000,467,9,0.019271948608137,0,12,57,0,0,0,11,0,0,0,0,0,0,367,0,2020-07-05,13:46:00,110,18,False,False,0,1,0,0,0,0,1,Sunday,6,July,7,2020-07,Without App Opens,Without Media,Low Impressions,Other,0,57,1,0.019271948608137045
xuis mattis egestas metus aenean fermentum xonec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifenx luctus ultricies #hac,4641949438665630,2020-06-17 18:03 +0000,7782,453,0.0582112567463377,25,3,32,30,24,0,4,0,0,0,0,0,0,0,0,2020-06-17,23:33:00,151,22,False,False,1,1,0,0,0,1,0,Wednesday,2,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,57,1,0.0582112567463377
suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque #at analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,2541918595519620,2020-08-26 20:24 +0000,3184,248,0.0778894472361809,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,2020-08-27,01:54:00,291,40,False,False,1,1,0,0,0,1,0,Thursday,3,August,8,2020-08,Without App Opens,Without Media,High Impressions,Other,1,0,1,0.07788944723618091
sit amet consectetuer axipiscing elit proin interxum mauris non ligula pellentesque ultrices phasellus ix sapien in sapien iaculis #tempor analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,763594653865281,2020-07-29 06:18 +0000,941,38,0.0403825717321997,29,0,87,6,0,20,3,0,0,0,0,0,0,0,0,2020-07-29,11:48:00,263,34,False,False,0,1,0,0,1,1,0,Wednesday,2,July,7,2020-07,Without App Opens,Without Media,Medium Impressions,Tweets with Hashtags,1,116,1,0.040382571732199786
